Name	Class	Joined	Job	TicketCost	Age	Gender	Survived	Department
"NICHOLLS, Mr Sidney"	Crew	Southampton	Saloon Steward	0	39	Male	False	Victualling
"NICHOLS, Mr A.D."	Crew	Southampton	Steward	0	34	Male	False	Victualling
"NICHOLS, Mr Walter Henry"	Crew	Southampton	"Assistant Saloon Steward, 2nd class"	0	35	Male	True	Victualling
"O'CONNOR, Mr Thomas Peter"	Crew	Belfast	1st Class Bedroom Steward	0	43	Male	False	Victualling
"OLIVE, Mr Ernest Roskelly"	Crew	Southampton	Clothes Presser Steward (1st class)	0	26	Male	False	Victualling
"ORPET, Mr Walter Hayward"	Crew	Southampton	Saloon Steward	0	31	Male	False	Victualling
"ORR, Mr J."	Crew	Southampton	Assistant Vegetable Cook	0	40	Male	False	Victualling
"OSBORNE, Mr William Edward"	Crew	Belfast	Saloon Steward	0	32	Male	False	Victualling
"OWEN, Mr Lewis"	Crew	Southampton	Assistant Saloon Steward	0	49	Male	False	Victualling
"PACEY, Mr Reginald lvan"	Crew	Southampton	Lift Steward	0	17	Male	False	Victualling
"PAINTIN, Mr James Arthur"	Crew	Southampton	Captain's Steward (Tiger)	0	29	Male	False	Victualling
"PARSONS, Mr Edward"	Crew	Southampton	Chief Storekeeper (1st Class)	0	37	Male	False	Victualling
"PARSONS, Mr Richard Henry"	Crew	Southampton	Saloon Steward (2nd class)	0	18	Male	False	Victualling
"PEARCE, Mr Alfred Emest"	Crew	Southampton	Steward	0	24	Male	False	Victualling
"PEARCEY, Mr Albert Victor"	Crew	Southampton	Pantry Steward (3rd Class)	0	25	Male	True	Victualling
"PENNAL, Mr Thomas Frederick Cohen"	Crew	Southampton	Bathroom Steward (1st Class)	0	33	Male	False	Victualling
"PENNY, Mr William Farr"	Crew	Southampton	Assistant Saloon Steward (2nd Class)	0	31	Male	False	Victualling
"PENROSE, Mr John Poole"	Crew	Belfast	Bedroom Steward (1st Class)	0	49	Male	False	Victualling
"PERKINS, Mr Laurence Alexander"	Crew	Southampton	Telephone Operator Steward	0	22	Male	False	Victualling
"PERREN, Mr William Charles"	Crew	Southampton	Boots Steward (2nd class)	0	47	Male	False	Victualling
"PERRITON, Mr Hubert Prouse"	Crew	Southampton	Saloon Steward (1st class)	0	31	Male	False	Victualling
"PETTY, Mr Edwin Henry"	Crew	Southampton	Bedroom Steward (2nd class)	0	25	Male	False	Victualling
"PFROPPER, Mr Richard Paul Jozef"	Crew	Southampton	Saloon Steward	0	30	Male	True	Victualling
"PHILLIMORE, Mr Harold Charles William"	Crew	Belfast	Saloon Steward (2nd class)	0	23	Male	True	Victualling
"PHILLIPS, Mr John George"	Crew	Belfast	Telegraphist	0	25	Male	False	Victualling
"PLATT, Mr Wilfred George"	Crew	Southampton	Scullion	0	18	Male	False	Victualling
"POOK, Mr Percy Robert"	Crew	Southampton	Assistant pantry steward	0	34	Male	False	Victualling
"PORT, Mr Frank"	Crew	Southampton	Steward	0	22	Male	True	Victualling
"PORTEUS, Mr Thomas Henry"	Crew	Southampton	Butcher	0	32	Male	False	Victualling
"PRENTICE, Mr Frank Winnold"	Crew	Southampton	Storekeeper	0	23	Male	True	Victualling
"PRICHARD, Mrs Alice Maud"	Crew	Southampton	Stewardess	0	34	Female	True	Victualling
"PRIDEAUX, Mr John Arthur (Jack)"	Crew	Southampton	3rd Class Steward	0	23	Male	False	Victualling
"PRIOR, Mr Harold John Arnold"	Crew	Southampton	Steward (3rd Class)	0	21	Male	True	Victualling
"PROCTOR, Mr Charles"	Crew	Belfast	Chef	0	45	Male	False	Victualling
"PRYCE, Mr Charles William"	Crew	Southampton	Saloon Steward (1st class)	0	22	Male	False	Victualling
"PUGH, Mr Alfred"	Crew	Southampton	3rd Class Steward	0	20	Male	True	Victualling
"PUZEY, Mr John Edward"	Crew	Belfast	Saloon Steward (1st class)	0	44	Male	False	Victualling
"RANDALL, Mr Frank Henry"	Crew	Southampton	Saloon Steward (2nd class)	0	29	Male	False	Victualling
"RANSOM, Mr James Augustus"	Crew	Belfast	Saloon Steward (1st class)	0	49	Male	False	Victualling
"RATTENBURY, Mr William Henry"	Crew	Belfast	Boots steward (1st class)	0	37	Male	False	Victualling
"RAY, Mr Frederick Dent"	Crew	Belfast	Saloon Steward	0	32	Male	True	Victualling
"REED, Mr Thomas Charles Prowse"	Crew	Southampton	Bed Room Steward	0	54	Male	False	Victualling
"REVELL, Mr William James Francis"	Crew	Belfast	Saloon Steward (1st class)	0	31	Male	False	Victualling
"RICE, Mr John Reginald"	Crew	Southampton	1st Class Clerk	0	25	Male	False	Victualling
"RICE, Mr Percy"	Crew	Southampton	3rd Class Steward	0	19	Male	False	Victualling
"RICKS, Mr Cyril Gordon"	Crew	Southampton	Storekeeper	0	23	Male	False	Victualling
"RIDOUT, Mr Walter George"	Crew	Southampton	Second Class Saloon Steward	0	29	Male	False	Victualling
"RIMMER, Mr Gilbert"	Crew	Southampton	Saloon Steward	0	28	Male	False	Victualling
"ROBERTON, Mr George Edward"	Crew	Southampton	Assistant Saloon Steward (2nd Class)	0	19	Male	False	Victualling
"ROBERTS, Mrs Mary Kezia"	Crew	Southampton	Stewardess	0	41	Female	True	Victualling
"ROBERTS, Mr Frank John"	Crew	Belfast	Third Butcher	0	36	Male	False	Victualling
"ROBERTS, Mr Hugh H."	Crew	Belfast	Bed Room Steward	0	40	Male	False	Victualling
"ROBINSON, Mrs Annie"	Crew	Southampton	Stewardess	0	40	Female	True	Victualling
"ROBINSON, Mr James William"	Crew	Southampton	Saloon Steward (1st class)	0	30	Male	False	Victualling
"ROGERS, Mr Edward James William"	Crew	Southampton	Assistant Storekeeper	0	31	Male	False	Victualling
"ROGERS, Mr Michael"	Crew	Southampton	Saloon Steward	0	27	Male	False	Victualling
"ROSS, Mr Horace Leopold"	Crew	Southampton	Scullion	0	38	Male	True	Victualling
"ROWE, Mr Edgar Maurice"	Crew	Belfast	Saloon Steward (1st class)	0	31	Male	False	Victualling
"RULE, Mr Samuel James"	Crew	Belfast	Bathroom Steward (1st Class)	0	58	Male	True	Victualling
"RUSSELL, Mr Boysie Richard"	Crew	Southampton	Saloon Steward (2nd class)	0	17	Male	False	Victualling
"RYAN, Mr Thomas"	Crew	Southampton	Steward	0	27	Male	False	Victualling
"RYERSON, Mr William Edwy"	Crew	Southampton	Saloon Steward (2nd class)	0	33	Male	True	Victualling
"SAMUEL, Mr Owen Wilmore"	Crew	Southampton	Saloon Steward (2nd class)	0	46	Male	False	Victualling
"SAUNDERS, Mr D. E."	Crew	Southampton	Saloon Steward	0	26	Male	False	Victualling
"SAVAGE, Mr Charles Joseph"	Crew	Southampton	Steward	0	23	Male	True	Victualling
"SCOTT, Mr John"	Crew	Southampton	Assistant boots steward (1st Class)	0	19	Male	False	Victualling
"SCOVELL, Mr Robert"	Crew	Southampton	Saloon Steward (2nd class)	0	54	Male	False	Victualling
"SEDUNARY, Mr Samuel Francis"	Crew	Southampton	Second third class steward	0	25	Male	False	Victualling
"SEWARD, Mr Wilfred Deable"	Crew	Southampton	Chief Pantry Steward (2nd Class)	0	25	Male	True	Victualling
"SHAW, Mr Henry"	Crew	Southampton	Kitchen Porter	0	39	Male	False	Victualling
"SHEA, Mr John Joseph"	Crew	Belfast	Saloon Steward (1st class)	0	39	Male	False	Victualling
"SIEBERT, Mr Sidney Conrad"	Crew	Belfast	Bed Room Steward	0	29	Male	False	Victualling
"SIMMONS, Mr Andrew George James"	Crew	Southampton	Scullion	0	31	Male	True	Victualling
"SIMMONS, Mr Frederick Charles"	Crew	Southampton	Saloon Steward	0	24	Male	False	Victualling
"SIMMONS, Mr William Simon C."	Crew	Southampton	Passage Cook	0	35	Male	False	Victualling
"SIVIER, Mr William"	Crew	Southampton	Steward (3rd Class)	0	23	Male	False	Victualling
"SKINNER, Mr Edward"	Crew	Belfast	Saloon Steward (1st class)	0	33	Male	False	Victualling
"SLIGHT, Mr Harry John"	Crew	Southampton	3rd Class Steward	0	33	Male	False	Victualling
"SLIGHT, Mr William Henry James"	Crew	Belfast	Larder Cook	0	36	Male	False	Victualling
"SLOAN, Miss Mary"	Crew	Southampton	Stewardess	0	28	Female	True	Victualling
"SLOCOMBE, Mrs Maude Louise"	Crew	Southampton	Turkish Bath Stewardess	0	30	Female	True	Victualling
"SMILLIE, Mr John"	Crew	Belfast	Saloon Steward	0	29	Male	False	Victualling
"SMITH, Mr Charles"	Crew	Southampton	Kitchen Porter	0	38	Male	False	Victualling
"SMITH, Mr Charles Edwin"	Crew	Southampton	2nd Class Bedroom Steward	0	38	Male	False	Victualling
"SMITH, Mr F."	Crew	Belfast	Assistant Pantryman Steward	0	20	Male	False	Victualling
"SMITH, Mr James William"	Crew	Southampton	Assistant baker	0	24	Male	False	Victualling
"SMITH, Mr John Richard Jago"	Crew	Southampton	Postal Clerk / Postman	0	35	Male	False	Victualling
"SMITH, Miss Katherine Elizabeth"	Crew	Southampton	Stewardess	0	44	Female	True	Victualling
"SMITH, Mr Reginald George"	Crew	Southampton	Saloon Steward (1st class)	0	32	Male	False	Victualling
"SNAPE, Mrs Lucy Violet"	Crew	Southampton	Stewardess	0	22	Female	False	Victualling
"STAGG, Mr John Henry"	Crew	Southampton	Saloon Steward	0	38	Male	False	Victualling
"STAP, Miss Sarah Agnes"	Crew	Southampton	Stewardess	0	47	Female	True	Victualling
"STEBBINGS, Mr Sydney Frederick"	Crew	Belfast	Chief Boots Steward (1st Class)	0	35	Male	False	Victualling
"STEWART, Mr John"	Crew	Belfast	Verandah Steward	0	27	Male	True	Victualling
"STONE, Mr Edmund"	Crew	Southampton	1st Class Bedroom Steward	0	33	Male	False	Victualling
"STONE, Mr Edward Thomas"	Crew	Southampton	Bedroom Steward (2nd class)	0	29	Male	False	Victualling
"STROUD, Mr Edward Alfred Orlando"	Crew	Southampton	Saloon Steward (2nd class)	0	19	Male	False	Victualling
"STROUD, Mr Harry John"	Crew	Southampton	Saloon Steward	0	35	Male	False	Victualling
"STRUGNELL, Mr John Herbert"	Crew	Belfast	Saloon Steward (1st class)	0	34	Male	False	Victualling
"STUBBINGS, Mr Harry Robert"	Crew	Belfast	2nd. Class Cook	0	31	Male	False	Victualling
"SWAN, Mr William"	Crew	Belfast	1st Class Bedroom Steward	0	46	Male	False	Victualling
"SYMONDS, Mr John Crane"	Crew	Belfast	Saloon Steward	0	44	Male	False	Victualling
"TALBOT, Mr George Frederick Charles"	Crew	Southampton	Steward	0	20	Male	False	Victualling
"TAYLOR, Mr Bernard Cuthbert"	Crew	Southampton	3rd Class Steward	0	22	Male	False	Victualling
"TAYLOR, Mr Leonard"	Crew	Southampton	Turkish Bath Attendant	0	23	Male	False	Victualling
"TAYLOR, Mr William John"	Crew	Southampton	Saloon Steward (1st class)	0	30	Male	False	Victualling
"TERRELL, Mr Frank"	Crew	Southampton	Assistant Saloon Steward	0	27	Male	True	Victualling
"TEUTON, Mr Thomas Moore"	Crew	Southampton	Saloon Steward	0	32	Male	False	Victualling
"THALER, Mr Montague Donald"	Crew	Southampton	Steward (3rd Class)	0	17	Female	False	Victualling
"THEISSINGER, Mr Alfred"	Crew	Southampton	Bed Room Steward	0	46	Male	True	Victualling
"THOMAS, Mr Benjamin James"	Crew	Belfast	Saloon Steward	0	30	Male	True	Victualling
"THOMAS, Mr Albert Charles"	Crew	Southampton	Saloon Steward	0	23	Male	True	Victualling
"THOMPSON, Mr Herbert Henry"	Crew	Belfast	2nd (Assistant) Storekeeper	0	25	Male	False	Victualling
"THORLEY, Mr William"	Crew	Southampton	Cook	0	39	Male	False	Victualling
"THORN, Mr Harry"	Crew	Southampton	Assistant Ship's Cook	0	25	Male	False	Victualling
"TOMS, Mr Fred"	Crew	Belfast	Saloon Steward	0	29	Male	True	Victualling
"TOPP, Mr Thomas"	Crew	Southampton	2nd Butcher	0	28	Male	False	Victualling
"TOSHACK, Mr James Adamson"	Crew	Southampton	Saloon Steward (1st class)	0	30	Male	False	Victualling
"TURNER, Mr George Frederick"	Crew	Southampton	Stenographer	0	32	Male	False	Victualling
"TURNER, Mr Leopold Olerenshaw"	Crew	Belfast	Saloon Steward (1st class)	0	28	Male	False	Victualling
"VEAL, Mr Thomas Henry Edom"	Crew	Southampton	Saloon Steward (1st class)	0	38	Male	False	Victualling
"WAKE, Mr Percy"	Crew	Southampton	Assistant baker	0	37	Male	False	Victualling
"WALLIS, Mrs Catherine Jane"	Crew	Southampton	Matron	0	35	Female	False	Victualling
"WALPOLE, Mr James"	Crew	Belfast	Chief Pantryman Steward	0	48	Male	False	Victualling
"WALSH, Miss Catherine"	Crew	Southampton	Stewardess	0	32	Female	False	Victualling
"WARD, Mr Edward"	Crew	Belfast	Bed Room Steward	0	34	Male	False	Victualling
"WARD, Mr Percy Thomas"	Crew	Belfast	Bedroom Steward (1st Class)	0	38	Male	False	Victualling
"WARD, Mr William"	Crew	Southampton	Saloon Steward	0	36	Male	True	Victualling
"WAREHAM, Mr Robert Arthur"	Crew	Belfast	Bed Room Steward	0	37	Male	False	Victualling
"WARWICK, Mr Tom"	Crew	Southampton	Saloon Steward	0	25	Male	False	Victualling
"WATSON, Mr William Albert"	Crew	Southampton	Bell Boy	0	14	Male	False	Victualling
"WEATHERSTON, Mr Thomas Herbert"	Crew	Belfast	Saloon Steward (1st class)	0	24	Male	False	Victualling
"WEBB, Mr Brook Holding"	Crew	Belfast	Smoke Room Steward (1st class)	0	50	Male	False	Victualling
"WEIKMAN, Mr Augustus Henry"	Crew	Southampton	Barber	0	52	Male	True	Victualling
"WELCH, Mr William Harold"	Crew	Southampton	Cook	0	23	Male	False	Victualling
"WHEAT, Mr Joseph Thomas"	Crew	Belfast	Assistant Second Steward	0	30	Male	True	Victualling
"WHEELTON, Mr Edneser Edward"	Crew	Belfast	Saloon Steward (1st class)	0	29	Male	True	Victualling
"WHITE, Mr Arthur"	Crew	Southampton	Assistant Barber (1st Class)	0	37	Male	False	Victualling
"WHITE, Mr Edward Joseph"	Crew	Southampton	Glory hole steward (3rd class)	0	27	Male	False	Victualling
"WHITE, Mr Leonard Lisle Oliver"	Crew	Belfast	Saloon Steward	0	31	Male	False	Victualling
"WHITELEY, Mr Thomas Arthur"	Crew	Southampton	Saloon Steward	0	18	Male	True	Victualling
"WHITFORD, Mr Alfred Henry"	Crew	Southampton	"Saloon Steward, 2nd Class"	0	39	Male	False	Victualling
"WIDGERY, Mr James George"	Crew	Southampton	Bath Steward	0	37	Male	True	Victualling
"WILLIAMS, Mr Arthur John"	Crew	Southampton	Storekeeper (1st Class)	0	42	Male	False	Victualling
"WILLIAMS, Mr Walter John"	Crew	Southampton	Saloon Steward (2nd class)	0	28	Male	True	Victualling
"WILLIAMSON, Mr James Bertram"	Crew	Southampton	Postal Clerk / Postman	0	35	Male	False	Victualling
"WILLIS, Mr William"	Crew	Southampton	3rd Class Packer Steward	0	46	Male	False	Victualling
"WILLSHER, Mr William Aubrey"	Crew	Southampton	Butcher	0	33	Male	False	Victualling
"WINDEBANK, Mr Alfred Edgar"	Crew	Southampton	Cook	0	38	Male	True	Victualling
"WINSER, Mr Rowland"	Crew	Southampton	Steward	0	33	Male	False	Victualling
"WITTER, Mr James William Cheetham"	Crew	Southampton	Smoke Room Steward (2nd Class)	0	31	Male	True	Victualling
"WITTMAN, Mr Henry"	Crew	Southampton	Bathroom Steward (1st Class)	0	38	Male	False	Victualling
"WOOD, Mr James Thomas"	Crew	Southampton	"Assistant Saloon Steward, 2nd Class"	0	40	Male	False	Victualling
"WOODY, Mr Oscar Scott"	Crew	Southampton	Postal Clerk / Postman	0	44	Male	False	Victualling
"WORMALD, Mr Henry Frederick Charles"	Crew	Southampton	Saloon Steward	0	44	Male	False	Victualling
"WRAPSON, Mr Frederick Bernard"	Crew	Belfast	Assistant Pantryman Steward	0	18	Male	False	Victualling
"WRIGHT, Mr Frederick"	Crew	Southampton	Squash racquet court attendant	0	24	Male	False	Victualling
"WRIGHT, Mr William"	Crew	Southampton	Glory Hole Steward	0	40	Male	True	Victualling
"YEARSLEY, Mr Harry"	Crew	Southampton	First class saloon steward	0	40	Male	True	Victualling
"ALLARIA, Sig. Battista Antonio"	Crew	Southampton	Assistant Waiter	0	22	Male	False	Restaurant
"ASPESLAGH, Mr Georges"	Crew	Southampton	Assistant Plateman	0	26	Male	False	Restaurant
"BANFI, Sig. Ugo"	Crew	Southampton	Waiter	0	24	Male	False	Restaurant
"BASILICO, Sig. Giovanni"	Crew	Southampton	Waiter	0	27	Male	False	Restaurant
"BAZZI, Sig. Narciso"	Crew	Southampton	Waiter	0	33	Male	False	Restaurant
"BERNARDI, Sig. Battista"	Crew	Southampton	Assistant Waiter	0	22	Male	False	Restaurant
"BEUX, Mr David"	Crew	Southampton	Assistant Waiter	0	26	Male	False	Restaurant
"BIETRIX, Mr George Baptiste"	Crew	Southampton	Cook	0	28	Male	False	Restaurant
"BLUMET, Mr Jean Baptiste"	Crew	Southampton	Pantryman	0	26	Male	False	Restaurant
"BOCHET, Mr Pierre Giuseppe"	Crew	Southampton	Waiter	0	25	Male	False	Restaurant
"BOLHUIS, Mr Hendrik"	Crew	Southampton	Larder Cook	0	27	Male	False	Restaurant
"BOWKER, Miss Ruth Harwood"	Crew	Southampton	Cashier	0	31	Female	True	Restaurant
"CASALI, Sig. Giulio"	Crew	Southampton	Waiter	0	32	Male	False	Restaurant
"CHABOISSON, Mr Adrien Finnin"	Crew	Southampton	Roast Cook	0	25	Male	False	Restaurant
"CORNAIRE, Mr Marcel Raymond André"	Crew	Southampton	Assistant Roast Cook	0	19	Male	False	Restaurant
"COUTIN, Mr Auguste Louis"	Crew	Southampton	Entre� Cook	0	28	Male	False	Restaurant
"CROVELLA, Sig. Luigi"	Crew	Southampton	Assistant Waiter	0	17	Male	False	Restaurant
"DE MARSICO, Sig. Govanni"	Crew	Southampton	Assistant Waiter	0	20	Male	False	Restaurant
"DEBREUCQ, Mr Maurice Emile Victor"	Crew	Southampton	Assistant Waiter	0	18	Male	False	Restaurant
"DESVERNINE, Mr Louis Gabriel"	Crew	Southampton	Assistant Pastry Cook	0	20	Male	False	Restaurant
"DONATI, Sig. Italo Francesco"	Crew	Southampton	Assistant Waiter	0	17	Male	False	Restaurant
"DORNIER, Mr Louis Auguste"	Crew	Southampton	Assistant Fish Cook	0	20	Male	False	Restaurant
"FEY, Sig. Carlo"	Crew	Southampton	Scullion	0	30	Male	False	Restaurant
"FIORAVANTE, Sig. Giuseppe Bertoldo"	Crew	Southampton	Assistant Scullion	0	23	Male	False	Restaurant
"GATTI, Sig. Gaspare Antonio Pietro"	Crew	Southampton	à la Carte Restaurant Manager	0	37	Male	False	Restaurant
"GILARDINO, Sig. Vincenzo Pio"	Crew	Southampton	Waiter	0	31	Male	False	Restaurant
"GROSCLAUDE, Mr Gérald"	Crew	Southampton	Waiter	0	24	Male	False	Restaurant
"JAILLET, Mr Henri Marie"	Crew	Southampton	Pastry Cook (Restaurant)	0	38	Male	False	Restaurant
"JANIN, Mr Claude Marie"	Crew	Southampton	Soup Cook	0	29	Male	False	Restaurant
"JEFFERY, Mr William Alfred"	Crew	Southampton	A la carte restaurant controller	0	28	Male	False	Restaurant
"JOUANNAULT, Mr Georges Jules"	Crew	Southampton	Assistant Sauce Cook	0	24	Male	False	Restaurant
"MARTIN, Miss Mabel Elvina"	Crew	Southampton	Cashier	0	20	Female	True	Restaurant
"MATTMANN, Sig. Adolf"	Crew	Southampton	Ice Man	0	20	Male	False	Restaurant
"MAUGE, Mr Paul Achille Maurice Germain"	Crew	Southampton	Kitchen Clerk	0	25	Male	True	Restaurant
"MONRóS, Sr. Joan Javier"	Crew	Southampton	Assistant Waiter	0	20	Male	False	Restaurant
"MONTEVERDI, Sig. Giovanni"	Crew	Southampton	Cook	0	23	Male	False	Restaurant
"NANNINI, Sig. Francesco Luigi Arcangelo"	Crew	Southampton	Head Waiter (Restaurant)	0	42	Male	False	Restaurant
"PACHERA, Sig. Jean Baptiste Stanislas"	Crew	Southampton	Assistant Larder Cook	0	19	Male	False	Restaurant
"PEDRINI, Sig. Alessandro"	Crew	Southampton	Assistant Waiter	0	21	Male	False	Restaurant
"PERACCHIO, Sig. Alberto"	Crew	Southampton	Assistant Waiter	0	20	Male	False	Restaurant
"PERACCHIO, Sig. Sebastiano"	Crew	Southampton	Assistant Waiter	0	17	Male	False	Restaurant
"PEROTTI, Sig. Alfonso"	Crew	Southampton	Assistant Waiter	0	20	Male	False	Restaurant
"PHILLIPS, Mr Walter John"	Crew	Southampton	Storekeeper	0	35	Male	False	Restaurant
"PIATTI, Sig. Louis"	Crew	Southampton	Assistant Waiter	0	17	Male	False	Restaurant
"PIAZZA, Sig. Pompeo Gaspro"	Crew	Southampton	Waiter	0	32	Male	False	Restaurant
"POGGI, Sig. Emilio"	Crew	Southampton	Waiter	0	28	Male	False	Restaurant
"PRICE, Mr Ernest Cyril"	Crew	Southampton	Barman	0	17	Male	False	Restaurant
"RATTI, Sig. Enrico"	Crew	Southampton	Waiter	0	21	Male	False	Restaurant
"RICALDONE, Sig. Rinaldo Renato"	Crew	Southampton	Assistant Waiter	0	22	Male	False	Restaurant
"RIGOZZI, Sig. Abele"	Crew	Southampton	Assistant Waiter	0	22	Male	False	Restaurant
"ROTTA, Sig. Angelo Mario"	Crew	Southampton	Waiter	0	23	Male	False	Restaurant
"ROUSSEAU, Mr Pierre"	Crew	Southampton	Chef	0	49	Male	False	Restaurant
"SACCAGGI, Sig. Giovanni Giuseppe Emilio"	Crew	Southampton	Assistant Waiter	0	24	Male	False	Restaurant
"SALUSSOLIA, Sig. Govanni"	Crew	Southampton	Glass Man	0	25	Male	False	Restaurant
"SARTORI, Sig. Lazar"	Crew	Southampton	Assistant Glass Man	0	24	Male	False	Restaurant
"SCAVINO, Sig. Candido"	Crew	Southampton	Carver	0	42	Male	False	Restaurant
"SESIA, Sig. Giacomo"	Crew	Southampton	Waiter	0	24	Male	False	Restaurant
"TESTONI, Sig. Ercole"	Crew	Southampton	Assistant Glass Man	0	23	Male	False	Restaurant
"TIETZ, Sig. Carlo/Karl"	Crew	Southampton	Kitchen Porter	0	27	Male	False	Restaurant
"TURVEY, Mr Charles Thomas"	Crew	Southampton	Page Boy	0	17	Male	False	Restaurant
"URBINI, Sig. Roberto"	Crew	Southampton	Waiter	0	20	Male	False	Restaurant
"VALVASSORI, Sig. Ettore Luigi"	Crew	Southampton	Waiter	0	35	Male	False	Restaurant
"VICAT, Sig. Alphonse Jean Eugene"	Crew	Southampton	Cook	0	21	Male	False	Restaurant
"VILLVARLANGE, Mr Pierre Léon Gabriel"	Crew	Southampton	Assistant Soup Cook	0	19	Male	False	Restaurant
"VINE, Mr Herbert Thomas Gordon"	Crew	Southampton	Assistant Restaurant Controller	0	18	Male	False	Restaurant
"VIONI, Sig. Roberto"	Crew	Southampton	Waiter	0	25	Male	False	Restaurant
"VOEGELIN-DUBACH, Sig. Johannes"	Crew	Southampton	Waiter	0	35	Male	False	Restaurant
"ZANETTI, Sig. Minio"	Crew	Southampton	Assistant Waiter	0	20	Male	False	Restaurant
"ZARRACCHI, Sig. L."	Crew	Southampton	Wine Butler	0	26	Male	False	Restaurant
