Id	Longitude	Latitude	GeoName	StateAbb	State	County	TotalPop	MedAge	Education	Unemployment	Income	MedHomeValue	Obama	Zipcodes	Winner	RealZip	ElectoralFraction	ZipNumbers
24167	-87.872927	42.971647	St. Francis city	WI	Wisconsin	Milwaukee County	9180	42.7	15.9	8.8	26022	125935	0.6749	53235	Obama	53235	0.023001956	53235.0
24168	-87.89695999999999	43.194716	Bayside village	WI	Wisconsin	Milwaukee County	4462	49.7	65.0	6.2	50672	289867	0.6749	53217	Obama	53217	0.011180253000000001	53217.0
24169	-87.967058	43.193793	Milwaukee city	WI	Wisconsin	Milwaukee County	600821	31.4	21.2	15.9	20227	98534	0.6749	53092	Obama	53092	1.5054529419999998	53092.0
24170	-88.005038	42.961926	Greenfield city	WI	Wisconsin	Milwaukee County	36316	44.7	23.3	8.2	28782	158881	0.6749	53220	Obama	53220	0.090995536	53220.0
24171	-87.970924	43.012446000000004	West Milwaukee village	WI	Wisconsin	Milwaukee County	4081	36.8	18.9	12.7	23866	116536	0.6749	53219	Obama	53219	0.010225597	53219.0
24172	-88.02942900000001	43.006876	West Allis city	WI	Wisconsin	Milwaukee County	60754	40.2	19.1	9.9	26370	131994	0.6749	53227	Obama	53227	0.152228847	53227.0
24173	-88.00178100000001	42.937093	Greendale village	WI	Wisconsin	Milwaukee County	14262	47.1	39.5	7.9	32418	193427	0.6749	53129	Obama	53129	0.035735718	53129.0
24174	-87.935335	43.171744	River Hills village	WI	Wisconsin	Milwaukee County	1600	48.1	79.7	5.5	79537	616150	0.6749	53217	Obama	53217	0.004009055	53217.0
24175	-87.886664	43.091367	Shorewood village	WI	Wisconsin	Milwaukee County	13840	40.5	66.7	6.3	36152	224088	0.6749	53211	Obama	53211	0.03467833	53211.0
24176	-88.049139	42.940946999999994	Hales Corners village	WI	Wisconsin	Milwaukee County	7699	43.7	39.1	8.1	29206	193984	0.6749	53130	Obama	53130	0.019291074	53130.0
24177	-88.010402	42.885362	Franklin city	WI	Wisconsin	Milwaukee County	34954	40.6	32.4	7.3	34464	199980	0.6749	53132	Obama	53132	0.087582828	53132.0
24178	-87.927737	43.129011	Glendale city	WI	Wisconsin	Milwaukee County	13443	48.4	47.7	8.1	32647	175632	0.6749	53209	Obama	53209	0.033683582999999996	53209.0
24179	-87.863871	42.946728	Cudahy city	WI	Wisconsin	Milwaukee County	18533	40.4	15.9	9.8	25704	138785	0.6749	53110	Obama	53110	0.04643739	53110.0
24180	-87.900527	43.113267	Whitefish Bay village	WI	Wisconsin	Milwaukee County	14033	41.2	74.3	5.9	43066	249785	0.6749	53217	Obama	53217	0.035161922000000005	53217.0
24181	-90.781409	43.802529	Melvina village	WI	Wisconsin	Monroe County	96	32.0	10.9	6.3	14617	129167	0.4883	54619	Obama	54619	0.000240543	54619.0
24182	-90.813242	43.940315000000005	Sparta city	WI	Wisconsin	Monroe County	9244	37.7	19.1	9.3	21824	98655	0.4883	54656	Obama	54656	0.023162317999999998	54656.0
24183	-90.783978	43.742971999999995	Cashton village	WI	Wisconsin	Monroe County	1149	39.6	14.4	3.5	17646	79333	0.4883	54619	Obama	54619	0.0028790029999999998	54619.0
24184	-90.378242	43.962445	Oakdale village	WI	Wisconsin	Monroe County	321	41.0	10.2	7.0	20100	127381	0.4883	54618	Obama	54618	0.0008043169999999999	54618.0
24185	-90.498906	43.988627	Tomah city	WI	Wisconsin	Monroe County	8747	39.5	16.6	8.1	21793	100385	0.4883	54660	Obama	54660	0.021917005	54660.0
24186	-90.386284	44.028107	Wyeville village	WI	Wisconsin	Monroe County	149	40.0	16.7	13.3	17025	95000	0.4883	54660	Obama	54660	0.00037334300000000005	54660.0
24187	-90.502537	44.128969	Warrens village	WI	Wisconsin	Monroe County	305	39.7	8.5	9.6	17882	116667	0.4883	54666	Obama	54666	0.000764226	54666.0
24188	-90.367775	43.792590999999994	Kendall village	WI	Wisconsin	Monroe County	540	37.8	14.8	7.4	17598	112500	0.4883	54638	Obama	54638	0.001353056	54638.0
24189	-90.52723	43.813463	Wilton village	WI	Wisconsin	Monroe County	593	32.9	7.8	5.9	15499	93750	0.4883	54670	Obama	54670	0.001485856	54670.0
24190	-90.626776	43.834016	Norwalk village	WI	Wisconsin	Monroe County	751	35.2	15.5	6.0	17325	113636	0.4883	54648	Obama	54648	0.00188175	54648.0
24191	-88.144385	44.873377000000005	Oconto Falls city	WI	Wisconsin	Oconto County	3033	40.9	15.4	9.5	23575	99197	0.4464	54154	Obama	54154	0.007599666	54154.0
24192	-88.36855200000001	45.000815	Suring village	WI	Wisconsin	Oconto County	674	45.4	8.2	10.8	19234	84750	0.4464	54174	Obama	54174	0.001688815	54174.0
24193	-88.306529	44.889545	Gillett city	WI	Wisconsin	Oconto County	1424	41.9	10.9	9.4	19507	89694	0.4464	54124	Obama	54124	0.003568059	54124.0
24194	-88.049971	44.95299	Lena village	WI	Wisconsin	Oconto County	611	37.0	15.7	11.1	21548	96500	0.4464	54139	Obama	54139	0.0015309579999999998	54139.0
24195	-87.86961600000001	44.891954999999996	Oconto city	WI	Wisconsin	Oconto County	4750	40.3	11.8	11.4	21312	91688	0.4464	54153	Obama	54153	0.011901883	54153.0
24196	-89.42375899999999	45.638298	Rhinelander city	WI	Wisconsin	Oneida County	7851	40.3	23.8	10.8	20882	97148	0.4827	54501	Obama	54501	0.019671934	54501.0
24197	-88.32891	44.514493	Seymour city	WI	Wisconsin	Outagamie County	3501	36.5	22.4	7.7	23992	132711	0.4827	54165	Obama	54165	0.008772314	54165.0
24198	-88.314849	44.285758	Little Chute village	WI	Wisconsin	Outagamie County	11278	34.8	19.0	6.9	27476	137860	0.4827	54140	Obama	54140	0.02825883	54140.0
24199	-88.45150500000001	44.473763	Black Creek village	WI	Wisconsin	Outagamie County	1264	38.5	8.8	9.5	24092	133190	0.4827	54106	Obama	54106	0.003167154	54106.0
24200	-88.576672	44.444932	Shiocton village	WI	Wisconsin	Outagamie County	1056	36.5	10.6	10.7	24075	130357	0.4827	54170	Obama	54170	0.0026459770000000003	54170.0
24201	-88.467815	44.567054	Nichols village	WI	Wisconsin	Outagamie County	322	34.2	11.3	10.2	22099	125000	0.4827	54152	Obama	54152	0.000806822	54152.0
24202	-88.306733	44.265091	Combined Locks village	WI	Wisconsin	Outagamie County	3104	35.4	24.7	6.9	29491	151802	0.4827	54113	Obama	54113	0.007777568	54113.0
24203	-88.63265600000001	44.339719	Hortonville village	WI	Wisconsin	Outagamie County	2774	38.9	22.9	5.4	26128	139444	0.4827	54944	Obama	54944	0.006950700000000001	54944.0
24204	-88.37531800000001	44.276396999999996	Appleton city	WI	Wisconsin	Outagamie County	72869	35.3	34.2	7.8	28536	135761	0.4827	54911	Obama	54911	0.182584914	54911.0
24205	-88.727522	44.531329	Bear Creek village	WI	Wisconsin	Outagamie County	449	35.6	9.1	8.8	20167	113500	0.4827	54922	Obama	54922	0.001125041	54922.0
24206	-88.264925	44.278084	Kaukauna city	WI	Wisconsin	Outagamie County	14457	36.7	17.7	9.7	25062	126019	0.4827	54130	Obama	54130	0.036224322	54130.0
24207	-88.33928	44.268809000000005	Kimberly village	WI	Wisconsin	Outagamie County	6230	37.8	21.5	5.9	28150	129470	0.4827	54136	Obama	54136	0.01561026	54136.0
24208	-87.988268	43.296561	Cedarburg city	WI	Wisconsin	Ozaukee County	11611	41.8	47.9	5.5	37387	245907	0.3432	53012	Obama	53012	0.029093214	53012.0
24209	-87.97865999999999	43.236446	Thiensville village	WI	Wisconsin	Ozaukee County	3282	46.0	46.2	9.2	43123	222635	0.3432	53092	Obama	53092	0.008223575	53092.0
24210	-87.953228	43.469407000000004	Fredonia village	WI	Wisconsin	Ozaukee County	2158	36.7	22.1	10.4	27897	191635	0.3432	53021	Obama	53021	0.0054072140000000005	53021.0
24211	-87.950963	43.319825	Grafton village	WI	Wisconsin	Ozaukee County	11187	41.0	34.4	8.8	34714	200327	0.3432	53024	Obama	53024	0.028030815	53024.0
24212	-87.880449	43.391257	Port Washington city	WI	Wisconsin	Ozaukee County	10502	38.6	30.1	7.9	30773	186902	0.3432	53074	Obama	53074	0.026314438	53074.0
24213	-87.942187	43.384559	Saukville village	WI	Wisconsin	Ozaukee County	4105	36.7	23.5	9.5	30777	186023	0.3432	53080	Obama	53080	0.010285733	53080.0
24214	-88.026389	43.23512	Mequon city	WI	Wisconsin	Ozaukee County	23368	46.1	64.7	8.2	54812	340401	0.3432	53097	Obama	53097	0.058552255	53097.0
24215	-87.85723399999999	43.502914000000004	Belgium village	WI	Wisconsin	Ozaukee County	1976	38.0	25.8	8.3	27664	193684	0.3432	53004	Obama	53004	0.004951183	53004.0
24216	-91.96089599999999	44.628475	Durand city	WI	Wisconsin	Pepin County	2025	41.0	17.3	7.2	19676	104471	0.5072	54736	Obama	54736	0.005073961	54736.0
24217	-92.14840500000001	44.442239	Pepin village	WI	Wisconsin	Pepin County	938	51.2	20.0	8.4	23323	105405	0.5072	54759	Obama	54759	0.002350309	54759.0
24218	-92.26328199999999	44.485031	Stockholm village	WI	Wisconsin	Pepin County	102	49.2	30.7	7.3	24098	150000	0.5072	54769	Obama	54769	0.000255577	54769.0
24219	-92.480549	44.736666	Ellsworth village	WI	Wisconsin	Pierce County	3272	37.8	17.9	12.7	23659	127022	0.4869	54011	Obama	54011	0.008198518	54011.0
24220	-92.453873	44.586135	Bay City village	WI	Wisconsin	Pierce County	525	39.7	13.2	7.6	25303	128000	0.4869	54723	Obama	54723	0.0013154710000000001	54723.0
24221	-92.79238199999999	44.750999	Prescott city	WI	Wisconsin	Pierce County	4237	37.5	28.1	6.9	28579	186951	0.4869	54021	Obama	54021	0.01061648	54021.0
24222	-92.148709	44.780024	Elmwood village	WI	Wisconsin	Pierce County	901	44.5	13.3	7.7	17513	89677	0.4869	54740	Obama	54740	0.002257599	54740.0
24223	-92.306949	44.56576	Maiden Rock village	WI	Wisconsin	Pierce County	126	46.6	20.4	4.4	23205	128125	0.4869	54750	Obama	54750	0.000315713	54750.0
24224	-92.62258299999999	44.872312	River Falls city	WI	Wisconsin	Pierce County	13764	26.1	44.4	6.9	25249	177736	0.4869	54022	Obama	54022	0.0344879	54022.0
24225	-92.191776	44.633901	Plum City village	WI	Wisconsin	Pierce County	630	45.5	15.4	5.3	20530	100368	0.4869	54761	Obama	54761	0.001578566	54761.0
24226	-92.24328	44.867171	Spring Valley village	WI	Wisconsin	Pierce County	1415	38.5	23.0	7.5	21232	97805	0.4869	54767	Obama	54767	0.0035455079999999997	54767.0
24227	-92.69484	45.321363	Osceola village	WI	Wisconsin	Polk County	2726	33.6	22.7	9.7	22927	146591	0.4462	54020	Obama	54020	0.006830428	54020.0
24228	-92.466939	45.571723	Luck village	WI	Wisconsin	Polk County	1393	44.3	19.9	11.7	20704	108750	0.4462	54853	Obama	54853	0.003490384	54853.0
24229	-92.500941	45.526436	Milltown village	WI	Wisconsin	Polk County	1106	42.6	7.6	9.8	18929	90667	0.4462	54858	Obama	54858	0.00277126	54858.0
24230	-92.452813	45.457931	Balsam Lake village	WI	Wisconsin	Polk County	1022	45.7	16.6	11.5	23547	134766	0.4462	54810	Obama	54810	0.002560784	54810.0
24231	-92.629796	45.408615000000005	St. Croix Falls city	WI	Wisconsin	Polk County	2180	43.5	24.2	8.6	24083	142876	0.4462	54024	Obama	54024	0.005462338000000001	54024.0
24232	-92.63435	45.362134999999995	Dresser village	WI	Wisconsin	Polk County	703	38.2	21.5	7.5	24649	135938	0.4462	54009	Obama	54009	0.001761479	54009.0
24233	-92.464191	45.654701	Frederic village	WI	Wisconsin	Polk County	1365	46.1	14.1	9.2	18282	95417	0.4462	54837	Obama	54837	0.003420225	54837.0
24234	-92.363209	45.304854	Amery city	WI	Wisconsin	Polk County	2902	44.7	20.8	6.0	22552	129610	0.4462	54001	Obama	54001	0.007271424	54001.0
24235	-92.556969	45.449117	Centuria village	WI	Wisconsin	Polk County	941	41.0	18.4	7.6	21899	135000	0.4462	54824	Obama	54824	0.002357826	54824.0
24236	-92.26764399999999	45.249012	Clear Lake village	WI	Wisconsin	Polk County	1203	39.2	14.6	11.6	20683	106746	0.4462	54005	Obama	54005	0.003014309	54005.0
24237	-92.171243	45.325495000000004	Clayton village	WI	Wisconsin	Polk County	570	35.2	7.1	16.1	18974	104167	0.4462	54004	Obama	54004	0.001428226	54004.0
24238	-89.283498	44.448431	Amherst village	WI	Wisconsin	Portage County	975	39.8	24.5	9.0	22351	135491	0.5612	54406	Obama	54406	0.002443018	54406.0
24239	-89.309179	44.493722	Nelsonville village	WI	Wisconsin	Portage County	222	37.2	20.3	8.7	22700	135417	0.5612	54407	Obama	54407	0.000556256	54407.0
24240	-89.560272	44.490519	Whiting village	WI	Wisconsin	Portage County	1949	45.2	30.9	6.1	27141	153641	0.5612	54481	Obama	54481	0.004883531	54481.0
24241	-89.54320600000001	44.463178000000006	Plover village	WI	Wisconsin	Portage County	11301	35.7	32.1	6.8	28326	154402	0.5612	54467	Obama	54467	0.02831646	54467.0
24242	-89.305322	44.630006	Rosholt village	WI	Wisconsin	Portage County	557	32.1	11.2	9.5	18972	94750	0.5612	54473	Obama	54473	0.001395652	54473.0
24243	-89.76612800000001	44.591126	Junction City village	WI	Wisconsin	Portage County	437	38.2	13.2	4.8	20773	108854	0.5612	54443	Obama	54443	0.001094973	54443.0
24244	-89.316884	44.468488	Amherst Junction village	WI	Wisconsin	Portage County	355	37.6	20.1	8.8	22671	133824	0.5612	54407	Obama	54407	0.0008895089999999999	54407.0
24245	-89.556331	44.52625	Stevens Point city	WI	Wisconsin	Portage County	25116	27.5	30.9	9.0	21799	114013	0.5612	54481	Obama	54481	0.062932148	54481.0
24246	-89.54624	44.520219	Park Ridge village	WI	Wisconsin	Portage County	464	43.8	41.9	4.2	31021	138750	0.5612	54481	Obama	54481	0.0011626260000000002	54481.0
24247	-89.408728	44.260811	Almond village	WI	Wisconsin	Portage County	481	40.5	16.8	14.6	18837	90000	0.5612	54909	Obama	54909	0.001205222	54909.0
24248	-90.400914	45.695253	Phillips city	WI	Wisconsin	Price County	1578	43.4	15.8	8.0	22046	92193	0.49200000000000005	54555	Obama	54555	0.003953931	54555.0
24249	-90.586822	45.530057	Kennan village	WI	Wisconsin	Price County	167	38.0	4.5	8.0	17603	83750	0.49200000000000005	54537	Obama	54537	0.000418445	54537.0
24250	-90.533534	45.537012	Catawba village	WI	Wisconsin	Price County	147	45.8	12.0	11.1	20994	75833	0.49200000000000005	54515	Obama	54515	0.00036833199999999997	54515.0
24251	-90.289587	45.540825	Prentice village	WI	Wisconsin	Price County	612	41.7	8.3	8.1	17147	85625	0.49200000000000005	54556	Obama	54556	0.001533464	54556.0
24252	-90.445713	45.934994	Park Falls city	WI	Wisconsin	Price County	2694	46.1	13.7	7.6	22444	85632	0.49200000000000005	54524	Obama	54524	0.006750246999999999	54524.0
24253	-88.21724	42.765079	Waterford village	WI	Wisconsin	Racine County	5003	38.5	27.5	9.2	29951	178235	0.5128	53167	Obama	53167	0.012535815	53167.0
24254	-87.900758	42.703553	Sturtevant village	WI	Wisconsin	Racine County	6263	35.3	13.4	9.3	25093	140130	0.5128	53177	Obama	53177	0.015692946	53177.0
24255	-88.129079	42.701387	Eagle Lake CDP	WI	Wisconsin	Racine County	1295	35.6	28.8	14.0	23284	152778	0.5128	53139	Obama	53139	0.0032448290000000003	53139.0
24256	-88.285549	42.621916	Bohners Lake CDP	WI	Wisconsin	Racine County	2096	38.5	16.4	8.2	26478	140520	0.5128	53105	Obama	53105	0.005251863000000001	53105.0
24257	-87.78076800000001	42.764542999999996	North Bay village	WI	Wisconsin	Racine County	256	46.7	50.6	10.5	31547	221429	0.5128	53402	Obama	53402	0.000641449	53402.0
24258	-88.214903	42.808543	Waterford North CDP	WI	Wisconsin	Racine County	5261	40.9	25.6	8.4	29956	217531	0.5128	53185	Obama	53185	0.013182275	53185.0
24259	-87.822406	42.691953999999996	Elmwood Park village	WI	Wisconsin	Racine County	469	45.6	44.6	8.4	33275	210156	0.5128	53405	Obama	53405	0.0011751539999999999	53405.0
24260	-87.77199499999999	42.781317	Wind Point village	WI	Wisconsin	Racine County	1838	51.5	64.6	10.5	45675	228058	0.5128	53402	Obama	53402	0.004605402	53402.0
24261	-88.229295	42.689617	Browns Lake CDP	WI	Wisconsin	Racine County	1926	43.1	23.8	9.6	30351	164861	0.5128	53167	Obama	53167	0.004825901	53167.0
24262	-87.897072	42.769672	Franksville CDP	WI	Wisconsin	Racine County	2151	40.6	21.6	8.1	28703	175773	0.5128	53406	Obama	53406	0.0053896740000000005	53406.0
24263	-88.04972099999999	42.684499	Union Grove village	WI	Wisconsin	Racine County	4553	37.1	23.7	10.6	26002	164593	0.5128	53182	Obama	53182	0.011408268000000001	53182.0
24264	-88.223574	42.740988	Rochester village	WI	Wisconsin	Racine County	1236	40.1	26.7	8.1	30157	200649	0.5128	53167	Obama	53167	0.003096995	53167.0
24265	-87.81183399999999	42.725773	Racine city	WI	Wisconsin	Racine County	81736	34.0	19.6	14.5	23007	111887	0.5128	53405	Obama	53405	0.204802598	53405.0
24266	-88.275403	42.69321	Burlington city	WI	Wisconsin	Racine County	10627	37.1	25.4	11.9	26710	167383	0.5128	53105	Obama	53105	0.026627645	53105.0
24267	-88.156892	42.822846000000006	Wind Lake CDP	WI	Wisconsin	Racine County	5415	37.9	24.7	8.7	31924	218361	0.5128	53185	Obama	53185	0.013568147	53185.0
24268	-90.201379	43.186662	Lone Rock village	WI	Wisconsin	Richland County	966	37.2	11.8	10.2	21902	105797	0.5741	53556	Obama	53556	0.002420467	53556.0
24269	-90.426776	43.536453	Yuba village	WI	Wisconsin	Richland County	96	45.0	16.9	8.6	19856	108333	0.5741	54634	Obama	54634	0.000240543	54634.0
24270	-90.19166	43.523708	Cazenovia village	WI	Wisconsin	Richland County	326	38.9	9.0	9.5	17440	109239	0.5741	53941	Obama	53941	0.000816845	53941.0
24271	-90.527611	43.329966999999996	Boaz village	WI	Wisconsin	Richland County	140	44.4	17.2	6.0	21797	117857	0.5741	53518	Obama	53518	0.00035079199999999994	53518.0
24272	-90.38381700000001	43.339271999999994	Richland Center city	WI	Wisconsin	Richland County	4984	39.5	19.8	11.6	20414	95719	0.5741	53581	Obama	53581	0.012488208	53581.0
24273	-90.66624399999999	43.509078	Viola village	WI	Wisconsin	Richland County	702	46.0	17.2	8.6	19517	86667	0.5741	54664	Obama	54664	0.0017589729999999998	54664.0
24274	-88.868082	42.556065000000004	Clinton village	WI	Wisconsin	Rock County	2351	38.1	15.9	13.4	21889	126563	0.61	53525	Obama	53525	0.005890806	53525.0
24275	-89.29809300000001	42.779629	Evansville city	WI	Wisconsin	Rock County	4540	37.8	25.6	15.2	26404	140293	0.61	53536	Obama	53536	0.011375695	53536.0
24276	-89.256939	42.629267999999996	Orfordville village	WI	Wisconsin	Rock County	1624	40.6	16.1	13.2	23621	124533	0.61	53576	Obama	53576	0.004069191	53576.0
24277	-89.01293100000001	42.687348	Janesville city	WI	Wisconsin	Rock County	63186	37.7	22.7	13.3	27627	126911	0.61	53546	Obama	53546	0.158322611	53546.0
24278	-88.948964	42.778153	Milton city	WI	Wisconsin	Rock County	5480	37.1	21.8	12.3	26545	140615	0.61	53563	Obama	53563	0.013731015	53563.0
24279	-89.057968	42.854114	Edgerton city	WI	Wisconsin	Rock County	5067	38.6	21.4	10.6	25647	122512	0.61	53534	Obama	53534	0.012696177	53534.0
24280	-89.209299	42.672228000000004	Footville village	WI	Wisconsin	Rock County	841	41.0	13.4	10.4	25152	138750	0.61	53537	Obama	53537	0.00210726	53537.0
24281	-89.019758	42.52292	Beloit city	WI	Wisconsin	Rock County	36251	34.4	16.6	18.5	21903	84882	0.61	53511	Obama	53511	0.090832668	53511.0
24282	-91.096742	45.461444	Ladysmith city	WI	Wisconsin	Rusk County	3538	40.4	19.5	9.4	20397	89122	0.4724	54848	Obama	54848	0.008865024	54848.0
24283	-90.893468	45.496990000000004	Glen Flora village	WI	Wisconsin	Rusk County	98	41.0	8.2	8.5	16786	76667	0.4724	54526	Obama	54526	0.000245555	54526.0
24284	-90.71488599999999	45.51142	Hawkins village	WI	Wisconsin	Rusk County	335	42.5	7.8	8.1	16838	75000	0.4724	54530	Obama	54530	0.0008393960000000001	54530.0
24285	-90.997157	45.480342	Tony village	WI	Wisconsin	Rusk County	111	42.5	14.3	10.0	19213	107500	0.4724	54563	Obama	54563	0.000278128	54563.0
24286	-91.035528	45.384106	Conrath village	WI	Wisconsin	Rusk County	105	37.9	14.5	4.3	15435	90000	0.4724	54731	Obama	54731	0.000263094	54731.0
24287	-91.2734	45.459075	Bruce village	WI	Wisconsin	Rusk County	789	45.3	16.6	5.6	18060	76250	0.4724	54819	Obama	54819	0.001976965	54819.0
24288	-91.41449399999999	45.425094	Weyerhaeuser village	WI	Wisconsin	Rusk County	384	47.3	12.6	9.8	18116	91000	0.4724	54895	Obama	54895	0.000962173	54895.0
24289	-90.956705	45.311912	Sheldon village	WI	Wisconsin	Rusk County	258	36.5	10.2	7.1	15648	85000	0.4724	54766	Obama	54766	0.00064646	54766.0
24290	-90.813668	45.505621000000005	Ingram village	WI	Wisconsin	Rusk County	80	43.8	8.6	7.9	16815	71667	0.4724	54526	Obama	54526	0.00020045299999999999	54526.0
24291	-92.53208000000001	45.197874	Star Prairie village	WI	Wisconsin	St. Croix County	599	36.1	17.4	6.6	23985	189919	0.4307	54026	Obama	54026	0.00150089	54026.0
24292	-92.550398	44.986711	Roberts village	WI	Wisconsin	St. Croix County	1522	37.0	13.9	6.5	24614	107095	0.4307	54023	Obama	54023	0.0038136140000000003	54023.0
24293	-92.171255	45.05695	Glenwood City	WI	Wisconsin	St. Croix County	1546	37.2	17.1	6.8	21325	104167	0.4307	54013	Obama	54013	0.00387375	54013.0
24294	-92.674782	45.126435	Somerset village	WI	Wisconsin	St. Croix County	2153	36.4	23.0	8.1	28153	204128	0.4307	54025	Obama	54025	0.005394685	54025.0
24295	-92.75810600000001	44.995957000000004	North Hudson village	WI	Wisconsin	St. Croix County	3802	37.5	37.9	6.6	34081	228696	0.4307	54016	Obama	54016	0.009526518000000001	54016.0
24296	-92.387925	45.188894	Deer Park village	WI	Wisconsin	St. Croix County	256	40.5	16.5	8.8	23403	157353	0.4307	54007	Obama	54007	0.000641449	54007.0
24297	-92.438126	44.972984000000004	Hammond village	WI	Wisconsin	St. Croix County	1590	35.7	19.6	6.5	25327	148611	0.4307	54015	Obama	54015	0.003983999	54015.0
24298	-92.371657	44.958211	Baldwin village	WI	Wisconsin	St. Croix County	3788	37.4	24.4	9.2	25483	163512	0.4307	54002	Obama	54002	0.009491439	54002.0
24299	-92.170459	44.957515	Wilson village	WI	Wisconsin	St. Croix County	207	41.6	20.5	8.5	25023	161111	0.4307	54027	Obama	54027	0.000518672	54027.0
